firmware_id,drone_vendor,drone_model,firmware_version,file_name,file_format,file_size_bytes,sha256_hash,is_signed,signature_type,encryption_used,compression_used,cpu_architecture,os_type,bootloader_present,filesystem_detected,entropy_score,avg_section_entropy,max_section_entropy,string_count,num_executables,num_scripts,hardcoded_ip_count,hardcoded_url_count,crypto_function_count,boot_time_ms,emulated_syscalls,clean_label
FW0603,Parrot,Bebop 2,v2.1.8,parrot_bebop_2_603.bin,bin,4278166,9dc620e2a3ad89ef84e450394f3dbd31b9ba6c45ea0872641723ae5739d0aede,1,RSA,0,0,MIPS,RTOS,1,YAFFS,5.93,6.08,6.88,15125,1,3,1,2,14,1166,258,1
FW0604,Parrot,Bebop 2,v2.3.0,parrot_bebop_2_604.bin,bin,5867119,f5aa5bdc0358a8ea3470d1c6ef43e5d3b7c9366a49fd10af60f6d6f96fece032,1,RSA,0,0,MIPS,Linux,1,SquashFS,6.15,5.9,6.97,6511,6,2,1,2,30,878,180,1
FW0605,PX4,Pixhawk 6,v5.1.0,px4_pixhawk_6_605.bin,bin,24469459,fc3ffdb732e792eda8f04108b57a461904161533ac11052cf7a8b11f94aa6bc0,1,RSA,0,0,ARM,Bare-metal,1,YAFFS,5.81,6.69,7.44,14062,3,3,0,0,39,830,284,1
FW0606,PX4,Pixhawk 6,v4.2.3,px4_pixhawk_6_606.fw,fw,14559443,d440d72c0cb473f382a0345da0d1b3c71cf86a0191735b692fa5d939ca723c03,1,ECDSA,1,0,MIPS,RTOS,1,YAFFS,5.99,5.99,6.83,18770,7,1,0,0,7,2387,255,1
FW0607,DJI,Mini 3,v3.3.9,dji_mini_3_607.bin,bin,8715672,9098d9a5bb226d25b2f627f93b54107528290f7751aba642a7b988a0af5df8c6,1,ECDSA,1,1,ARM,Bare-metal,1,None,6.17,7.01,7.73,9104,1,2,0,0,16,2167,102,1
FW0608,ArduPilot,Cube Black,v4.9.2,ardupilot_cube_black_608.fw,fw,12984338,fd3f3e147be123f73c6de2e37358c3090e64089e154c83eb268a2792a917ea80,1,ECDSA,1,1,ARM,Linux,1,None,5.97,5.5,6.83,3639,1,2,0,1,33,2362,236,1
FW0609,Parrot,Anafi,v2.6.5,parrot_anafi_609.bin,bin,14349700,2b16622d4398f5dfa44a77844c1221badb91b8d8db12b727d159fb2901e7d1b6,1,RSA,1,1,ARM,RTOS,1,SquashFS,7.24,6.01,7.09,8706,2,0,1,0,5,1261,72,1
FW0610,Parrot,Bebop 2,v3.4.0,parrot_bebop_2_610.fw,fw,25317598,ab8c5378d95de4405aca30b4698cce26915aa49a2dcd4bd4bff164750e7389e4,1,ECDSA,0,0,ARM,Linux,1,YAFFS,6.88,5.55,7.35,17260,7,1,0,2,7,1058,295,1
FW0611,PX4,Pixhawk 6,v3.0.4,px4_pixhawk_6_611.fw,fw,18078316,b31db15c09f61fe4d11226705b3a6fa0bdaa9846b7dd6c19b4ff45dbed2e7948,1,RSA,0,1,ARM,Bare-metal,1,SquashFS,7.2,6.92,7.28,18008,4,0,1,1,10,2304,166,1
FW0612,ArduPilot,Cube Orange,v5.8.2,ardupilot_cube_orange_612.img,img,24098993,b453e22ef9dd27b29756c14ae27520af6d62c2a2a34c9af0cc550d2fe378289d,1,ECDSA,1,1,ARM,Bare-metal,1,YAFFS,6.4,7.17,7.64,6837,8,3,1,1,10,1837,276,1
FW0613,Parrot,Bebop 2,v4.8.2,parrot_bebop_2_613.img,img,23658182,4df2f13c6810229ca43dd8e8b6e146f2f498b5102ccfab6da234d86887b3fd40,1,RSA,1,0,MIPS,Bare-metal,1,None,7.13,5.77,7.68,6571,4,3,0,1,12,2853,189,1
FW0614,DJI,Mini 3,v3.8.2,dji_mini_3_614.bin,bin,21309387,7c7b3b12f9dcae911de67dcdd45c793fad43a51efcf3447b1e438eebb908e8f6,1,RSA,1,1,ARM,RTOS,1,None,7.14,6.13,7.83,19141,7,1,1,2,31,1235,107,1
FW0615,ArduPilot,Cube Orange,v1.8.1,ardupilot_cube_orange_615.fw,fw,27277188,6036eb29901e1c585b1653cc16b928d1a108b24ee5338dba8ea6f61826ee7221,1,ECDSA,0,0,MIPS,Linux,1,YAFFS,6.28,5.86,7.5,8258,1,0,0,1,12,1648,97,1
FW0616,DJI,Phantom 4,v4.5.6,dji_phantom_4_616.img,img,17186714,bce9b0e3e075afe4700f2aed2477a28fbcb734ab44409915a9bf65e9e7987fa0,1,RSA,1,1,MIPS,RTOS,1,SquashFS,6.29,6.55,7.81,3372,8,0,1,1,27,927,115,1
FW0617,ArduPilot,Cube Black,v4.9.9,ardupilot_cube_black_617.fw,fw,27829778,38b638ee1bd8f0c491e403098e35ea4cce6d4f8ed04891e46da33944dc856254,1,ECDSA,1,0,MIPS,Linux,1,YAFFS,7.01,5.65,7.08,5016,2,1,0,1,29,2181,111,1
FW0618,ArduPilot,Cube Orange,v4.3.9,ardupilot_cube_orange_618.img,img,12395618,839a57a91aa7a6168f585dda416c54b9f3484b332c9164116a37ed589cdc3907,1,ECDSA,0,0,ARM,Bare-metal,1,None,7.05,7.09,7.29,18451,3,3,1,2,29,2994,217,1
FW0619,DJI,Mavic Pro,v4.2.7,dji_mavic_pro_619.fw,fw,5948301,c16faacd4c7caa30839459b8b70815ed9e8122b6c6107c937db393c39bac9d82,1,ECDSA,0,0,MIPS,Bare-metal,1,YAFFS,6.48,6.67,7.87,4517,4,3,1,0,5,2386,248,1
FW0620,Parrot,Bebop 2,v2.5.9,parrot_bebop_2_620.bin,bin,12142720,879541f8ac73dcddcd4d23295202baa573d5896eacbd8e51e851f1e291d39d3a,1,ECDSA,0,1,ARM,Linux,1,SquashFS,6.02,6.76,7.84,2775,8,3,1,2,32,884,231,1
FW0621,PX4,Pixhawk 4,v3.6.8,px4_pixhawk_4_621.img,img,17893325,db537d281ce90a1678bffc6c0e1350f514aad9f758ffb856a79c7b3144e241ba,1,ECDSA,0,0,ARM,RTOS,1,None,6.37,6.18,7.81,6506,2,0,0,0,16,1604,164,1
FW0622,PX4,Pixhawk 6,v5.6.1,px4_pixhawk_6_622.img,img,4242069,91724b9c2eeba82f29bc9ca047941ff4c27631b648795527e83b69fce81b1835,1,RSA,0,0,ARM,RTOS,1,SquashFS,6.99,6.16,7.21,18718,1,0,1,2,38,836,127,1
FW0623,Parrot,Bebop 2,v2.3.7,parrot_bebop_2_623.bin,bin,30876463,28d8e8f93b7adbe1a9d00bdbd113ed722f354f57f9bc299b6954c8f796e94e30,1,ECDSA,1,0,ARM,Linux,1,YAFFS,6.68,6.57,7.74,4323,3,1,0,0,35,2902,68,1
FW0624,Parrot,Anafi,v3.3.4,parrot_anafi_624.fw,fw,27280370,2621107750eb33762dbf2c03777bf398605cc06f0bcc708cc27168d488071a2a,1,ECDSA,0,1,ARM,RTOS,1,YAFFS,5.84,6.64,7.82,14804,8,1,0,1,37,2465,215,1
FW0625,Parrot,Anafi,v4.1.6,parrot_anafi_625.fw,fw,19490532,42421a64e4c2d0318ddd4640310dfb8851b8decf968292815976dc2289a48f93,1,RSA,1,0,ARM,Bare-metal,1,SquashFS,7.04,5.57,7.11,11202,8,2,1,2,25,2062,268,1
FW0626,ArduPilot,Cube Black,v5.9.9,ardupilot_cube_black_626.img,img,27414720,c1a16a2128cbbaa7b21eea0a2703c884a32bf785348f0efd056e3d048a41fe4c,1,RSA,1,1,ARM,Bare-metal,1,YAFFS,7.36,6.41,7.48,4062,5,2,1,1,37,1733,130,1
FW0627,PX4,Pixhawk 4,v3.3.5,px4_pixhawk_4_627.fw,fw,8417841,3e00410c629f133d00c6302ee26bbf668d2902627f65ac104498f4bdfdbf21a1,1,ECDSA,1,1,MIPS,Bare-metal,1,None,6.1,6.54,7.67,11667,4,2,1,0,34,2930,94,1
FW0628,DJI,Mini 3,v2.3.9,dji_mini_3_628.fw,fw,31398570,9da890fc75b8da209673b16b90452814434b0b8f839cd12b724cce635bc9f84e,1,ECDSA,0,1,MIPS,Linux,1,YAFFS,6.57,5.96,7.43,19609,6,1,1,2,9,1834,81,1
FW0629,ArduPilot,Cube Black,v3.7.7,ardupilot_cube_black_629.bin,bin,4232926,70a35c22a45cb7ee67a6c3f34a5d6efddf5446c234184a428441081397122086,1,ECDSA,1,0,MIPS,Linux,1,YAFFS,6.8,6.33,6.92,16325,7,2,0,0,16,1303,142,1
FW0630,DJI,Phantom 4,v5.8.4,dji_phantom_4_630.bin,bin,11306523,0dcbcf5459f5ee7ed4c7c50d89f3581a4948bb59c51752ccbd14b5c4367fde85,1,RSA,0,1,ARM,Linux,1,None,6.71,5.52,7.17,11082,5,3,0,0,19,1892,287,1
FW0631,PX4,Pixhawk 4,v5.5.3,px4_pixhawk_4_631.bin,bin,2770210,aa184146f37c0ac1004fe4a27bf60b0774a0c586f1af19653717365c89c495f0,1,RSA,1,0,ARM,Linux,1,SquashFS,6.71,6.54,7.87,17933,2,0,0,1,19,1791,167,1
FW0632,Parrot,Anafi,v1.3.4,parrot_anafi_632.bin,bin,11377480,81599385277772242cba63edf42e27b7e94cf9dea27abb2e1a5143c4bb446aef,1,ECDSA,1,1,ARM,Linux,1,SquashFS,7.16,6.19,7.29,6927,7,3,0,2,22,1640,275,1
FW0633,ArduPilot,Cube Black,v1.7.8,ardupilot_cube_black_633.fw,fw,13485304,136a6fb092ab095c3c97007135dddb4385f7fa7abce918e2d0e47fba4bf3c739,1,ECDSA,1,0,MIPS,Linux,1,None,5.92,6.92,7.55,7517,7,1,0,1,27,2459,120,1
FW0634,Parrot,Bebop 2,v4.0.9,parrot_bebop_2_634.bin,bin,14732029,4a8eb275c861d75400a742085448f02801fcc413b8e3f635fae126f598531116,1,RSA,0,1,ARM,RTOS,1,None,6.35,6.15,7.34,16592,7,0,1,1,27,1736,118,1
FW0635,PX4,Pixhawk 6,v2.9.8,px4_pixhawk_6_635.img,img,7304895,b87644580a1f6096ea14895e17a3696aaa11e555128db6bfd58ba376a050d281,1,RSA,0,1,MIPS,Linux,1,SquashFS,5.94,7.06,6.9,3640,5,0,1,1,14,2000,86,1
FW0636,ArduPilot,Cube Black,v3.2.8,ardupilot_cube_black_636.bin,bin,9686940,bb8f302e241ac917886da697c1cc0771a9289665447e9dfe8ba3410d86234da1,1,RSA,0,0,ARM,Bare-metal,1,None,7.05,6.98,7.75,7765,5,3,1,0,20,870,256,1
FW0637,Parrot,Anafi,v3.2.8,parrot_anafi_637.bin,bin,27932083,2f708771a573ea7e5982b6f6f9a5e67e9b65e94a76e757226bc19b3f4acad958,1,RSA,1,1,ARM,Linux,1,None,7.29,5.92,6.81,7629,5,0,0,1,13,1484,62,1
FW0638,ArduPilot,Cube Orange,v3.9.4,ardupilot_cube_orange_638.bin,bin,10117674,4ddf97704792dd50e2c1f749ab27f7eac2ee20bd55c93668e1a6b054d8eb28e4,1,ECDSA,0,1,ARM,Bare-metal,1,SquashFS,6.94,5.78,7.47,3385,2,3,0,0,23,2687,185,1
FW0639,ArduPilot,Cube Black,v5.7.8,ardupilot_cube_black_639.fw,fw,20168683,fee898506d7b523cadfece70cd45d522828f9b19e882166f2e58a570679ec324,1,ECDSA,1,1,MIPS,Linux,1,None,7.17,5.71,6.84,4405,6,2,0,2,31,2367,146,1
FW0640,PX4,Pixhawk 6,v2.0.3,px4_pixhawk_6_640.bin,bin,12554384,50073a9b2c5ea6318535e4ddefa0add328fcf0e07ac60d5d8618dbc0d0a6229d,1,ECDSA,0,1,ARM,Bare-metal,1,YAFFS,6.43,5.74,7.79,16386,5,3,1,1,34,2321,275,1
FW0641,Parrot,Bebop 2,v2.2.1,parrot_bebop_2_641.bin,bin,15951933,b18669d94b4e8571becf163b115a0b282ea83aa3e32eeb47efda7ebf212a48ad,1,ECDSA,1,0,MIPS,RTOS,1,YAFFS,7.22,6.98,6.89,11632,6,3,0,1,9,2243,134,1
FW0642,Parrot,Bebop 2,v1.2.8,parrot_bebop_2_642.fw,fw,7568203,81baf4efb23153471ad3414778f1b75422c2a26c4c1fec138e46279b44b478f0,1,ECDSA,0,0,ARM,Bare-metal,1,None,6.39,6.26,7.17,17082,6,2,1,1,8,2917,199,1
FW0643,DJI,Mavic Pro,v1.8.9,dji_mavic_pro_643.img,img,16542765,c38c342bc58c907362dfa9d89b4aab8321c75bdeeda00fdf0d3e90b7af8b071b,1,RSA,0,1,MIPS,Bare-metal,1,None,6.5,6.73,7.09,6659,4,0,1,1,30,1702,60,1
FW0644,DJI,Mavic Pro,v4.9.3,dji_mavic_pro_644.bin,bin,6460794,1301b5deef3d3ca1eb7dda2dc108a90963a7cfba511082d4982c89fce667593d,1,ECDSA,0,1,MIPS,Linux,1,SquashFS,7.39,5.78,6.84,17815,2,1,1,0,36,1267,70,1
FW0645,ArduPilot,Cube Black,v4.4.9,ardupilot_cube_black_645.fw,fw,26425005,159fb67619763a1c0e8f1c52b0c65527d0ebff70d2cd2295a49dc7256db26440,1,ECDSA,1,0,MIPS,Bare-metal,1,SquashFS,6.16,5.54,7.33,12752,5,3,1,0,24,1855,77,1
FW0646,Parrot,Anafi,v4.2.1,parrot_anafi_646.bin,bin,31552936,06e6efddda276f98d0ddc41b387a5ca3e9824ca67e20188cec06610ae2c375d9,1,ECDSA,1,1,MIPS,Bare-metal,1,YAFFS,6.28,5.91,7.49,4173,6,0,1,1,32,1430,156,1
FW0647,ArduPilot,Cube Orange,v3.3.7,ardupilot_cube_orange_647.img,img,14427893,1b9daeb23db1e1820c8e3a19c7650c3289b08d597e857e187b4803a850828654,1,ECDSA,1,0,MIPS,RTOS,1,SquashFS,6.26,6.54,6.98,7216,6,3,0,0,10,1137,253,1
FW0648,DJI,Phantom 4,v1.2.0,dji_phantom_4_648.fw,fw,16379504,610d89d63eedf7e5abe420568d2d474aa5f610f27d0d00fcbb394ebd0f6761a6,1,RSA,1,0,ARM,Linux,1,YAFFS,7.37,6.12,7.55,13706,2,0,0,1,26,1209,59,1
FW0649,DJI,Phantom 4,v2.6.7,dji_phantom_4_649.fw,fw,2007150,a1a1998b398bdbeae790b52ddea000b8263f12eabdfc8dd933d6a6f84626deb8,1,RSA,1,1,ARM,Bare-metal,1,YAFFS,6.02,6.29,7.74,7157,2,3,0,2,23,931,150,1
FW0650,PX4,Pixhawk 4,v3.8.4,px4_pixhawk_4_650.fw,fw,17859848,e4d79ce104a31aa058adbe3209423e0d81dc7bd1c44e7b42518665281482a71f,1,ECDSA,1,1,ARM,RTOS,1,None,6.32,5.91,6.96,7086,1,0,0,2,12,1404,77,1
FW0651,ArduPilot,Cube Orange,v3.5.5,ardupilot_cube_orange_651.bin,bin,26252127,79e32f224ca57b639ca5c1162576f6dcfcc0b96c581ae3cc2210a6775e1971bc,1,RSA,1,1,MIPS,Linux,1,None,6.87,6.64,7.6,11913,4,3,0,1,15,2400,99,1
FW0652,PX4,Pixhawk 4,v4.2.7,px4_pixhawk_4_652.bin,bin,3052921,45764447d6ff4bbe929f0f174a2105b60a50799fea23dee1c89523fa1d331fb0,1,ECDSA,1,1,MIPS,Linux,1,YAFFS,6.99,6.7,7.52,8028,1,1,1,1,10,2794,274,1
FW0653,PX4,Pixhawk 4,v2.8.9,px4_pixhawk_4_653.bin,bin,31669470,0a9f43ed8946a797d7a133b7bc9a20bdd11691a7dda7e66f738c7b0fbb3e76e2,1,ECDSA,1,0,ARM,RTOS,1,SquashFS,7.03,6.57,7.58,14223,6,0,0,1,37,1626,104,1
FW0654,Parrot,Bebop 2,v3.8.6,parrot_bebop_2_654.fw,fw,24101151,8b33e787b2b8da4609c61f5bfeb5626ed745f7522e9b3dd6537b732e8a2021c3,1,RSA,1,0,MIPS,Bare-metal,1,None,6.68,6.42,7.63,3458,5,2,0,1,9,2743,262,1
FW0655,ArduPilot,Cube Black,v3.9.3,ardupilot_cube_black_655.fw,fw,21189700,d6355028da734d35668cd5267c80df75b4a68f8b0ed8eb27ce9b3b388b599ef9,1,ECDSA,1,1,ARM,Linux,1,None,7.25,5.93,7.09,19391,4,0,0,1,20,2426,50,1
FW0656,ArduPilot,Cube Orange,v5.8.6,ardupilot_cube_orange_656.bin,bin,28923780,f5e0a4e0529277f62004e6323d587aa909c590887583dae7dcd971adea78d7d0,1,RSA,1,0,MIPS,Bare-metal,1,SquashFS,6.65,6.44,7.66,9695,7,2,0,2,17,858,225,1
FW0657,ArduPilot,Cube Orange,v4.0.1,ardupilot_cube_orange_657.img,img,23704448,f06b5cac955baa18739fac743c1e8e90fe8d20b0bbff52f2179bd83161c4a587,1,RSA,1,0,MIPS,Bare-metal,1,YAFFS,6.46,7.04,7.02,7370,6,0,1,1,39,1080,69,1
FW0658,Parrot,Anafi,v3.2.1,parrot_anafi_658.bin,bin,10038011,366a2679eb9b918e2057822390ab32137d72a5abaeba65a921362f0d0834b6b0,1,ECDSA,1,0,MIPS,Bare-metal,1,SquashFS,6.57,6.54,7.66,13673,2,2,0,1,17,1825,235,1
FW0659,DJI,Mini 3,v2.5.2,dji_mini_3_659.bin,bin,4128457,3ff9d15033b4cfea0491f6dd8ea555440cef3b06836e56c54ba5cb31cec0168a,1,RSA,1,1,ARM,RTOS,1,YAFFS,7.07,6.24,7.69,15187,4,1,0,2,35,1074,299,1
FW0660,Parrot,Bebop 2,v4.5.5,parrot_bebop_2_660.fw,fw,27865065,5c00f050b572d05984f9d633bcd5e7d8012f23f9a04ec516794ccce55a512878,1,RSA,0,0,MIPS,Linux,1,SquashFS,6.71,5.53,7.53,14207,6,3,0,1,34,1149,84,1
FW0661,DJI,Mini 3,v5.2.7,dji_mini_3_661.fw,fw,20837870,e50302282766de4c9b376741149e5c6559a715a697407cb86f37ce6f3005f9ab,1,ECDSA,1,0,ARM,Bare-metal,1,YAFFS,6.19,6.41,7.27,3275,2,0,1,2,13,1857,258,1
FW0662,ArduPilot,Cube Orange,v1.8.5,ardupilot_cube_orange_662.img,img,13406533,cfd060a8dcff06f747cbef6bbfc388d61256471e54f805227e9adc47e3aedbda,1,RSA,1,1,MIPS,RTOS,1,SquashFS,5.84,5.98,7.0,5049,3,0,1,0,11,1882,246,1
FW0663,PX4,Pixhawk 6,v2.9.1,px4_pixhawk_6_663.bin,bin,8127675,c928e42cb18eca60d8665caaba4cb38371fbf1f46cf3ebf6bf976568cc6551fa,1,RSA,0,1,MIPS,Bare-metal,1,None,7.26,5.64,7.58,19893,5,2,0,1,7,2077,285,1
FW0664,ArduPilot,Cube Orange,v1.2.1,ardupilot_cube_orange_664.fw,fw,13182569,27346164628dd5cecb33efa4d089a750d8d6c27ba428f8701cc608c2674fc76c,1,RSA,0,0,MIPS,Linux,1,YAFFS,7.1,6.19,6.92,7203,4,0,1,0,16,1225,211,1
FW0665,DJI,Mavic Pro,v2.8.3,dji_mavic_pro_665.bin,bin,26452747,23799643de76ca6320f2c16379ee1eed66c15e484b1f2fb47225c04fcdeb39aa,1,ECDSA,0,1,ARM,RTOS,1,None,6.18,6.23,7.47,14728,4,2,1,0,30,2485,283,1
FW0666,PX4,Pixhawk 6,v4.4.9,px4_pixhawk_6_666.bin,bin,22682443,2117985f36c88508b4c9f939ea7483fff92ec182ffc515069587f1f29e55cb90,1,ECDSA,0,0,MIPS,Bare-metal,1,SquashFS,6.99,6.68,7.43,5931,4,1,0,0,20,990,237,1
FW0667,DJI,Mini 3,v3.1.9,dji_mini_3_667.img,img,6461466,f447d2875a24d20c66a3069919b4f964e1de262c281d3240565ce064ee130a64,1,RSA,0,0,ARM,RTOS,1,SquashFS,6.35,6.26,6.96,6038,6,2,1,1,38,1926,163,1
FW0668,Parrot,Anafi,v2.3.7,parrot_anafi_668.bin,bin,15059755,2a84a063a5b00f8ab44bb2bcfde39c10c815d90ebbc1023ed35c600058a1ab45,1,ECDSA,1,1,ARM,RTOS,1,SquashFS,6.49,5.77,7.66,3952,8,2,0,1,12,1976,86,1
FW0669,PX4,Pixhawk 6,v4.8.1,px4_pixhawk_6_669.bin,bin,16299297,43fb6359208fb2bc896be0866139b28da873200194d2a6e81d5189dcbdd5306b,1,ECDSA,1,1,ARM,RTOS,1,SquashFS,6.9,5.97,7.32,14799,5,1,1,0,33,1346,54,1
FW0670,Parrot,Bebop 2,v5.2.1,parrot_bebop_2_670.img,img,9344155,c01df0e9c3d3ec01caa51313799294e1e789c852952430e8e6fcff6f54d8f39e,1,ECDSA,1,1,ARM,RTOS,1,None,6.63,6.03,7.24,4063,2,1,1,1,20,2970,285,1
FW0671,Parrot,Bebop 2,v1.5.8,parrot_bebop_2_671.fw,fw,2113106,6bee5065c0ce569d0879e5554859dcfd0cc5e0361c47b4a3c3238120029e99eb,1,ECDSA,1,0,MIPS,Linux,1,SquashFS,5.97,6.02,7.64,10230,5,1,1,2,27,1193,147,1
FW0672,ArduPilot,Cube Orange,v3.5.7,ardupilot_cube_orange_672.bin,bin,12895629,28c1a4058930c0d050ed0ee67429da4e2a6f33eefa8d99e54a19275e31692cdd,1,RSA,1,1,ARM,RTOS,1,None,5.83,5.63,7.42,6489,4,3,0,0,34,2489,186,1
FW0673,DJI,Phantom 4,v2.3.3,dji_phantom_4_673.fw,fw,20406889,20360b6daafff85b41c05d2aba0769e69c44e2e676ded879a1b989962b36e765,1,RSA,1,0,ARM,RTOS,1,SquashFS,7.27,6.2,7.89,16740,4,0,1,0,12,1183,256,1
FW0674,PX4,Pixhawk 4,v5.2.0,px4_pixhawk_4_674.bin,bin,17972327,8f2b50e9a92e440cb7bc582bdf3f1c1b411d4060d7ec50f018b641715562c627,1,ECDSA,0,1,MIPS,Linux,1,SquashFS,6.61,5.89,7.43,2003,7,2,1,1,40,1472,56,1
FW0675,DJI,Mini 3,v2.2.2,dji_mini_3_675.fw,fw,2716769,bd319437b1942e1d3e91f4617d7740e86da0d9480f435993b20ebefc631f5c76,1,RSA,0,0,ARM,Linux,1,SquashFS,6.01,6.28,7.53,9393,3,0,0,2,18,2301,210,1
FW0676,PX4,Pixhawk 6,v2.7.6,px4_pixhawk_6_676.bin,bin,25082668,b8701520c79ae5ed885550a0e3f30a2b473421a31bc0b4d073d05f1bdef2eb97,1,RSA,0,1,ARM,Bare-metal,1,SquashFS,6.9,7.02,6.92,7162,4,0,0,1,11,2580,108,1
FW0677,Parrot,Bebop 2,v5.9.9,parrot_bebop_2_677.fw,fw,19457091,9e8bed013102820757c2d85c5e01ef75d4a8bb77b51842a6567b152816468dd8,1,ECDSA,1,0,ARM,RTOS,1,YAFFS,6.08,6.92,7.29,12345,5,1,0,0,30,2010,146,1
FW0678,ArduPilot,Cube Orange,v1.3.8,ardupilot_cube_orange_678.fw,fw,5870420,b6c6ce7fa98b3302e3022dd1e1b8e1294661f5ddd43fa838f2177641b602e4aa,1,RSA,1,1,ARM,Linux,1,None,6.09,6.99,7.68,9880,1,0,0,2,40,1142,136,1
FW0679,DJI,Mavic Pro,v2.2.0,dji_mavic_pro_679.img,img,13142616,b8119060d7e63ed784c4d83514428a51d4239658d9435a355153e043e6d30376,1,ECDSA,1,0,ARM,Linux,1,None,6.82,6.38,7.49,4340,7,0,1,1,15,1931,266,1
FW0680,PX4,Pixhawk 4,v1.0.0,px4_pixhawk_4_680.bin,bin,27685228,c6d8881021178244e98dd639c126e9d36e2f9e21966ecf775f8991fe7de83e25,1,RSA,1,0,ARM,Linux,1,None,6.1,7.12,6.91,19662,6,0,0,2,14,2247,130,1
FW0681,ArduPilot,Cube Orange,v3.4.2,ardupilot_cube_orange_681.fw,fw,23662977,60831ef870053003b86b151d9128bbb29dc5e842e6804119c071f10b15733232,1,RSA,0,1,MIPS,RTOS,1,None,7.26,5.63,6.99,11469,1,2,1,1,7,2877,161,1
FW0682,ArduPilot,Cube Orange,v1.4.3,ardupilot_cube_orange_682.bin,bin,22106206,59407f32bd046af697667e00b5e56ae65cd0f75cdd72a8d58acffd765a3e2b25,1,ECDSA,1,1,ARM,RTOS,1,None,6.63,6.4,7.25,6028,4,3,0,1,37,1733,132,1
FW0683,PX4,Pixhawk 4,v5.6.0,px4_pixhawk_4_683.img,img,12406114,2a8a5e965fc923bde620cafe2306335327af6c446dfe02b9ea5808c9e1917d08,1,RSA,1,0,MIPS,Linux,1,SquashFS,6.46,6.96,7.41,13635,1,1,0,0,8,1896,255,1
FW0684,DJI,Phantom 4,v1.8.8,dji_phantom_4_684.img,img,10483067,87f1b78e426d4046fbd39cd8c9e692dc186f7330192364ad4cbb0f9fc5a63b86,1,RSA,1,1,ARM,Bare-metal,1,YAFFS,6.6,7.08,7.37,14389,4,0,1,1,20,1434,222,1
FW0685,DJI,Phantom 4,v2.8.9,dji_phantom_4_685.fw,fw,15424545,4d1ee4709ff3136e0cfe23ca24af16ac67783fb9222644ef1e5b76711a61cf21,1,ECDSA,1,1,ARM,Linux,1,SquashFS,7.21,6.79,6.94,19312,7,1,0,1,21,1136,168,1
FW0686,DJI,Mavic Pro,v2.5.5,dji_mavic_pro_686.img,img,23194063,5390cdb3f5d42baf26245c1d8c91753ee47fff18b7e1cab57eebf14696d949c6,1,ECDSA,0,0,MIPS,Linux,1,None,6.88,6.08,7.55,11628,4,0,0,1,29,2060,155,1
FW0687,PX4,Pixhawk 6,v5.0.3,px4_pixhawk_6_687.fw,fw,21317602,4965beec54277309ba40ccd86f04be4c6b2ac0915ef58bc6a4db0b162d50f930,1,RSA,1,0,ARM,RTOS,1,YAFFS,6.96,5.73,7.47,4016,6,0,1,2,8,1993,111,1
FW0688,Parrot,Anafi,v2.8.4,parrot_anafi_688.bin,bin,27670698,dcb0c1face0431c99ceeebe900ed87cead077c1faa4d047372d952f313531008,1,ECDSA,0,1,ARM,Linux,1,SquashFS,5.94,6.71,7.3,17284,2,0,0,0,10,1610,176,1
FW0689,Parrot,Anafi,v2.0.6,parrot_anafi_689.img,img,23610001,4e366ec8ae8bb08af528d3c0c206b1bd45298eddce8f137cd41f1038d71e319d,1,RSA,0,0,MIPS,RTOS,1,YAFFS,5.95,7.13,7.74,19185,1,0,0,0,6,920,200,1
FW0690,DJI,Mavic Pro,v2.9.8,dji_mavic_pro_690.img,img,5758587,b669af848df10df5b3aaee20ef26cb5c1cee5a68fe01ae65bdc9a498079d27a2,1,RSA,0,1,MIPS,RTOS,1,None,6.92,5.95,7.11,5922,7,0,0,1,28,2216,84,1
FW0691,DJI,Phantom 4,v1.8.9,dji_phantom_4_691.img,img,22256522,9843861f8a715a7e9ece56b503665680dd756e973cc9983c48c69861469559ae,1,ECDSA,0,1,ARM,Linux,1,YAFFS,6.65,6.08,6.83,6564,7,1,0,2,15,1683,205,1
FW0692,Parrot,Anafi,v3.5.6,parrot_anafi_692.bin,bin,17142844,006e8e65d20a026004c8acf7e605398a43f1466eba4f3b3823110493c46a72fe,1,RSA,0,1,ARM,Bare-metal,1,None,7.17,6.0,7.37,15344,1,2,0,1,20,2816,289,1
FW0693,ArduPilot,Cube Black,v5.1.1,ardupilot_cube_black_693.img,img,28532560,1c99ea019e938d79b32b42c764c292559b55753f95182c1b1ddc6c28fcf0917a,1,RSA,1,0,ARM,Linux,1,SquashFS,6.63,5.85,7.23,4896,1,3,0,2,34,1097,132,1
FW0694,Parrot,Anafi,v3.5.5,parrot_anafi_694.bin,bin,27756202,403dcf0071fa405568f13513ba2e20fc0e7bf36fb9e8b09b0ee1f7177c3d3841,1,RSA,1,0,MIPS,Bare-metal,1,SquashFS,6.58,6.94,7.27,6672,4,2,1,2,7,1274,111,1
FW0695,PX4,Pixhawk 4,v3.4.3,px4_pixhawk_4_695.fw,fw,17013259,8cdd38219bb456498e599bca1a024e8d732626fc395c745acc436fd5dcbdcd21,1,ECDSA,0,1,ARM,Linux,1,SquashFS,6.83,6.54,6.94,5357,6,3,0,2,8,2878,144,1
